==13414== NVPROF is profiling process 13414, command: ./stencil 20 2048
Time: 10214783.19us
==13414== Profiling application: ./stencil 20 2048
==13414== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c00f000  [Unified Memory page thrash]
4.01042s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b7656e04000  [Unified Memory Memcpy DtoD]
4.01042s  4.5760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578a5000  [Unified Memory Memcpy HtoD]
4.01042s  6.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2b7656e06000  [Unified Memory Memcpy DtoD]
4.01043s  103.74us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     9   0x2b76578aa000  [Unified Memory GPU page faults]
4.01044s  87.104us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    14   0x2b769c000000  [Unified Memory GPU page faults]
4.01044s  1.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy DtoH]
4.01046s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy HtoD]
4.01048s  105.02us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b769a000000  [Unified Memory GPU page faults]
4.01048s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b769a000000  [Unified Memory Memcpy DtoH]
4.01049s  5.3760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           52.000000KB   0x2b769a003000  [Unified Memory Memcpy DtoH]
4.01049s  507.76ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        39                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [596]
4.01050s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769c000000  [Unified Memory Memcpy DtoD]
4.01050s  5.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2b769c002000  [Unified Memory Memcpy DtoD]
4.01051s  4.8000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b769a000000  [Unified Memory Memcpy HtoD]
4.01051s  6.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           52.000000KB   0x2b769a003000  [Unified Memory Memcpy HtoD]
4.01054s  53.984us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b769caa9000  [Unified Memory GPU page faults]
4.01055s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa9000  [Unified Memory Memcpy DtoH]
4.01055s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caaa000  [Unified Memory Memcpy DtoH]
4.01055s  1.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy DtoH]
4.01055s  508.52ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        40                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [597]
4.01055s  5.4720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769a001000  [Unified Memory Memcpy DtoH]
4.01056s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy HtoD]
4.01056s  7.2000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769a001000  [Unified Memory Memcpy HtoD]
4.01057s  3.2320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa9000  [Unified Memory Memcpy HtoD]
4.01057s  3.3600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caaa000  [Unified Memory Memcpy HtoD]
4.01060s  67.680us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b769c001000  [Unified Memory GPU page faults]
4.01064s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c001000  [Unified Memory Memcpy DtoD]
4.01067s  38.752us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b7656e01000  [Unified Memory GPU page faults]
4.01068s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
4.01068s  1.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e01000  [Unified Memory Memcpy DtoD]
4.01069s  5.0880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2b7656e02000  [Unified Memory Memcpy DtoD]
4.01082s  42.784us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b769c002000  [Unified Memory GPU page faults]
4.01085s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c002000  [Unified Memory Memcpy DtoD]
4.01104s  40.928us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b769c003000  [Unified Memory GPU page faults]
4.01107s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c003000  [Unified Memory Memcpy DtoD]
